order_id,date,day_name_es,month,ticket,n_items,n_pizzas
15489,2015-09-16,Miércoles,9,12.0,1,1
15490,2015-09-16,Miércoles,9,20.75,1,1
15491,2015-09-16,Miércoles,9,27.75,2,2
15492,2015-09-16,Miércoles,9,17.5,1,1
15493,2015-09-16,Miércoles,9,16.75,1,1
15494,2015-09-16,Miércoles,9,16.25,1,1
15495,2015-09-16,Miércoles,9,41.5,2,2
15496,2015-09-16,Miércoles,9,158.25,10,10
15497,2015-09-16,Miércoles,9,33.25,2,2
15498,2015-09-16,Miércoles,9,30.0,2,2
15499,2015-09-16,Miércoles,9,20.75,1,1
15500,2015-09-16,Miércoles,9,10.5,1,1
15501,2015-09-16,Miércoles,9,24.25,2,2
15502,2015-09-16,Miércoles,9,27.75,2,2
15503,2015-09-16,Miércoles,9,25.25,2,2
15504,2015-09-16,Miércoles,9,24.75,2,2
15505,2015-09-16,Miércoles,9,32.75,2,2
15506,2015-09-16,Miércoles,9,14.75,1,1
15507,2015-09-16,Miércoles,9,12.25,1,1
15508,2015-09-16,Miércoles,9,12.5,1,1
15509,2015-09-16,Miércoles,9,57.75,4,4
15510,2015-09-16,Miércoles,9,73.4,3,4
15511,2015-09-16,Miércoles,9,37.25,2,2
15512,2015-09-16,Miércoles,9,49.75,3,3
15513,2015-09-16,Miércoles,9,20.75,1,1
15514,2015-09-16,Miércoles,9,20.75,1,1
15515,2015-09-16,Miércoles,9,27.5,2,2
15516,2015-09-16,Miércoles,9,16.0,1,1
15517,2015-09-16,Miércoles,9,10.5,1,1
15518,2015-09-16,Miércoles,9,20.75,1,1
15519,2015-09-16,Miércoles,9,66.9,4,4
15520,2015-09-16,Miércoles,9,69.65,4,4
15521,2015-09-16,Miércoles,9,67.5,4,4
15522,2015-09-16,Miércoles,9,68.75,4,4
15523,2015-09-16,Miércoles,9,31.25,2,2
15524,2015-09-16,Miércoles,9,20.5,1,1
15525,2015-09-16,Miércoles,9,12.0,1,1
15526,2015-09-16,Miércoles,9,77.5,4,4
15527,2015-09-16,Miércoles,9,16.75,1,1
15528,2015-09-16,Miércoles,9,39.25,2,2
15529,2015-09-16,Miércoles,9,32.75,2,2
15530,2015-09-16,Miércoles,9,12.0,1,1
15531,2015-09-16,Miércoles,9,35.65,2,2
15532,2015-09-16,Miércoles,9,50.95,3,3
15533,2015-09-17,Jueves,9,16.25,1,1
15534,2015-09-17,Jueves,9,16.25,1,1
15535,2015-09-17,Jueves,9,16.0,1,1
15536,2015-09-17,Jueves,9,41.0,2,2
15537,2015-09-17,Jueves,9,12.5,1,1
15538,2015-09-17,Jueves,9,25.0,2,2
15539,2015-09-17,Jueves,9,16.0,1,1
15540,2015-09-17,Jueves,9,16.5,1,1
15541,2015-09-17,Jueves,9,74.75,5,5
15542,2015-09-17,Jueves,9,54.0,4,4
15543,2015-09-17,Jueves,9,16.0,1,1
15544,2015-09-17,Jueves,9,172.0,10,11
15545,2015-09-17,Jueves,9,10.5,1,1
15546,2015-09-17,Jueves,9,20.75,1,1
15547,2015-09-17,Jueves,9,55.9,3,3
15548,2015-09-17,Jueves,9,16.0,1,1
15549,2015-09-17,Jueves,9,65.5,4,4
15550,2015-09-17,Jueves,9,10.5,1,1
15551,2015-09-17,Jueves,9,20.25,1,1
15552,2015-09-17,Jueves,9,61.25,4,4
15553,2015-09-17,Jueves,9,12.0,1,1
15554,2015-09-17,Jueves,9,16.75,1,1
15555,2015-09-17,Jueves,9,11.0,1,1
15556,2015-09-17,Jueves,9,67.2,4,4
15557,2015-09-17,Jueves,9,55.75,2,3
15558,2015-09-17,Jueves,9,70.2,4,4
15559,2015-09-17,Jueves,9,20.25,1,1
15560,2015-09-17,Jueves,9,13.25,1,1
15561,2015-09-17,Jueves,9,59.75,4,4
15562,2015-09-17,Jueves,9,26.25,2,2
15563,2015-09-17,Jueves,9,78.25,3,4
15564,2015-09-17,Jueves,9,48.75,3,3
15565,2015-09-17,Jueves,9,29.5,2,2
15566,2015-09-17,Jueves,9,65.0,4,4
15567,2015-09-17,Jueves,9,16.75,1,1
15568,2015-09-17,Jueves,9,42.0,3,3
15569,2015-09-17,Jueves,9,20.75,1,1
15570,2015-09-17,Jueves,9,50.7,3,3
15571,2015-09-17,Jueves,9,37.5,2,2
15572,2015-09-17,Jueves,9,65.75,4,4
15573,2015-09-17,Jueves,9,18.5,1,1
15574,2015-09-17,Jueves,9,57.25,3,3
15575,2015-09-17,Jueves,9,20.25,1,1
15576,2015-09-17,Jueves,9,12.0,1,1
15577,2015-09-17,Jueves,9,37.75,2,2
15578,2015-09-17,Jueves,9,10.5,1,1
15579,2015-09-17,Jueves,9,74.0,4,4
15580,2015-09-17,Jueves,9,28.5,2,2
15581,2015-09-17,Jueves,9,66.25,4,4
15582,2015-09-17,Jueves,9,40.4,2,2
15583,2015-09-17,Jueves,9,75.7,4,4
15584,2015-09-17,Jueves,9,47.2,3,3
15585,2015-09-17,Jueves,9,60.0,4,4
15586,2015-09-17,Jueves,9,16.75,1,1
15587,2015-09-17,Jueves,9,44.25,3,3
15588,2015-09-17,Jueves,9,12.5,1,1
15589,2015-09-17,Jueves,9,16.5,1,1
15590,2015-09-17,Jueves,9,59.5,4,4
15591,2015-09-18,Viernes,9,12.75,1,1
15592,2015-09-18,Viernes,9,16.5,1,1
15593,2015-09-18,Viernes,9,60.0,4,4
15594,2015-09-18,Viernes,9,16.75,1,1
15595,2015-09-18,Viernes,9,167.5,7,9
15596,2015-09-18,Viernes,9,62.5,4,4
15597,2015-09-18,Viernes,9,16.5,1,1
15598,2015-09-18,Viernes,9,12.0,1,1
15599,2015-09-18,Viernes,9,28.5,2,2
15600,2015-09-18,Viernes,9,32.75,2,2
15601,2015-09-18,Viernes,9,12.0,1,1
15602,2015-09-18,Viernes,9,16.75,1,1
15603,2015-09-18,Viernes,9,36.75,2,2
15604,2015-09-18,Viernes,9,16.5,1,1
15605,2015-09-18,Viernes,9,45.75,3,3
15606,2015-09-18,Viernes,9,32.25,2,2
15607,2015-09-18,Viernes,9,51.0,3,3
15608,2015-09-18,Viernes,9,12.5,1,1
15609,2015-09-18,Viernes,9,57.25,4,4
15610,2015-09-18,Viernes,9,83.5,4,4
15611,2015-09-18,Viernes,9,39.25,2,2
15612,2015-09-18,Viernes,9,190.5,10,12
15613,2015-09-18,Viernes,9,15.25,1,1
15614,2015-09-18,Viernes,9,41.0,3,3
15615,2015-09-18,Viernes,9,76.0,4,4
15616,2015-09-18,Viernes,9,41.5,2,2
15617,2015-09-18,Viernes,9,46.25,4,4
15618,2015-09-18,Viernes,9,12.0,1,1
15619,2015-09-18,Viernes,9,79.95,4,4
15620,2015-09-18,Viernes,9,39.75,3,3
15621,2015-09-18,Viernes,9,18.5,1,1
15622,2015-09-18,Viernes,9,37.25,2,2
15623,2015-09-18,Viernes,9,41.25,2,2
15624,2015-09-18,Viernes,9,20.5,1,1
15625,2015-09-18,Viernes,9,13.25,1,1
15626,2015-09-18,Viernes,9,20.75,1,1
15627,2015-09-18,Viernes,9,15.25,1,1
15628,2015-09-18,Viernes,9,16.75,1,1
15629,2015-09-18,Viernes,9,82.0,4,4
15630,2015-09-18,Viernes,9,16.75,1,1
15631,2015-09-18,Viernes,9,16.0,1,1
15632,2015-09-18,Viernes,9,28.5,2,2
15633,2015-09-18,Viernes,9,37.25,2,2
15634,2015-09-18,Viernes,9,9.75,1,1
15635,2015-09-18,Viernes,9,33.0,2,2
15636,2015-09-18,Viernes,9,16.0,1,1
15637,2015-09-18,Viernes,9,36.45,2,2
15638,2015-09-18,Viernes,9,61.5,3,3
15639,2015-09-18,Viernes,9,24.25,2,2
15640,2015-09-18,Viernes,9,37.0,2,2
15641,2015-09-18,Viernes,9,12.0,1,1
15642,2015-09-18,Viernes,9,28.75,2,2
15643,2015-09-18,Viernes,9,20.75,1,1
15644,2015-09-18,Viernes,9,12.0,1,1
15645,2015-09-18,Viernes,9,37.0,2,2
15646,2015-09-18,Viernes,9,17.95,1,1
15647,2015-09-18,Viernes,9,20.25,1,1
15648,2015-09-18,Viernes,9,36.5,2,2
15649,2015-09-18,Viernes,9,33.0,2,2
15650,2015-09-18,Viernes,9,74.5,4,4
15651,2015-09-18,Viernes,9,38.0,2,2
15652,2015-09-18,Viernes,9,65.5,4,4
15653,2015-09-18,Viernes,9,38.25,3,3
15654,2015-09-18,Viernes,9,33.25,2,2
15655,2015-09-18,Viernes,9,45.25,3,3
15656,2015-09-18,Viernes,9,67.75,4,4
15657,2015-09-18,Viernes,9,28.75,2,2
15658,2015-09-18,Viernes,9,29.25,2,2
15659,2015-09-18,Viernes,9,38.45,2,2
15660,2015-09-18,Viernes,9,18.5,1,1
15661,2015-09-18,Viernes,9,56.0,4,4
15662,2015-09-18,Viernes,9,16.5,1,1
15663,2015-09-19,Sábado,9,47.0,3,3
15664,2015-09-19,Sábado,9,16.75,1,1
15665,2015-09-19,Sábado,9,29.25,2,2
15666,2015-09-19,Sábado,9,53.75,3,3
15667,2015-09-19,Sábado,9,12.75,1,1
15668,2015-09-19,Sábado,9,12.0,1,1
15669,2015-09-19,Sábado,9,16.75,1,1
15670,2015-09-19,Sábado,9,16.0,1,1
15671,2015-09-19,Sábado,9,40.75,3,3
15672,2015-09-19,Sábado,9,57.5,4,4
15673,2015-09-19,Sábado,9,28.5,2,2
15674,2015-09-19,Sábado,9,232.0,10,13
15675,2015-09-19,Sábado,9,28.0,2,2
15676,2015-09-19,Sábado,9,53.5,3,3
15677,2015-09-19,Sábado,9,35.25,2,2
15678,2015-09-19,Sábado,9,56.9,3,3
15679,2015-09-19,Sábado,9,33.25,2,2
15680,2015-09-19,Sábado,9,34.45,2,2
15681,2015-09-19,Sábado,9,56.5,4,4
15682,2015-09-19,Sábado,9,16.5,1,1
15683,2015-09-19,Sábado,9,70.25,4,4
15684,2015-09-19,Sábado,9,37.25,2,2
15685,2015-09-19,Sábado,9,36.75,2,2
15686,2015-09-19,Sábado,9,24.75,2,2
15687,2015-09-19,Sábado,9,42.5,3,3
15688,2015-09-19,Sábado,9,55.0,3,3
15689,2015-09-19,Sábado,9,32.0,2,2
15690,2015-09-19,Sábado,9,10.5,1,1
15691,2015-09-19,Sábado,9,57.5,4,4
15692,2015-09-19,Sábado,9,63.5,3,4
15693,2015-09-19,Sábado,9,37.5,2,2
15694,2015-09-19,Sábado,9,20.5,1,1
15695,2015-09-19,Sábado,9,28.25,2,2
15696,2015-09-19,Sábado,9,28.0,2,2
15697,2015-09-19,Sábado,9,57.75,3,3
15698,2015-09-19,Sábado,9,20.75,1,1
15699,2015-09-19,Sábado,9,52.5,4,4
15700,2015-09-19,Sábado,9,54.25,3,3
15701,2015-09-19,Sábado,9,15.25,1,1
15702,2015-09-19,Sábado,9,18.5,1,1
15703,2015-09-19,Sábado,9,31.25,2,2
15704,2015-09-19,Sábado,9,67.25,4,4
15705,2015-09-19,Sábado,9,58.0,4,4
15706,2015-09-19,Sábado,9,16.5,1,1
15707,2015-09-19,Sábado,9,41.0,2,3
15708,2015-09-19,Sábado,9,68.25,4,4
15709,2015-09-19,Sábado,9,20.75,1,1
15710,2015-09-19,Sábado,9,36.0,2,2
15711,2015-09-19,Sábado,9,18.5,1,1
15712,2015-09-19,Sábado,9,36.75,2,2
15713,2015-09-19,Sábado,9,28.75,2,2
15714,2015-09-19,Sábado,9,16.75,1,1
15715,2015-09-19,Sábado,9,31.25,2,2
15716,2015-09-19,Sábado,9,66.95,4,4
15717,2015-09-19,Sábado,9,30.0,2,2
15718,2015-09-19,Sábado,9,12.5,1,1
15719,2015-09-19,Sábado,9,37.5,2,2
15720,2015-09-19,Sábado,9,12.0,1,1
15721,2015-09-19,Sábado,9,16.0,1,1
15722,2015-09-20,Domingo,9,16.0,1,1
15723,2015-09-20,Domingo,9,84.95,5,5
15724,2015-09-20,Domingo,9,16.25,1,1
15725,2015-09-20,Domingo,9,50.45,3,3
15726,2015-09-20,Domingo,9,64.75,4,4
15727,2015-09-20,Domingo,9,32.75,2,2
15728,2015-09-20,Domingo,9,188.5,8,10
15729,2015-09-20,Domingo,9,35.25,2,2
15730,2015-09-20,Domingo,9,67.5,4,4
15731,2015-09-20,Domingo,9,17.95,1,1
15732,2015-09-20,Domingo,9,16.5,1,1
15733,2015-09-20,Domingo,9,12.0,1,1
15734,2015-09-20,Domingo,9,12.75,1,1
15735,2015-09-20,Domingo,9,41.25,2,2
15736,2015-09-20,Domingo,9,16.75,1,1
15737,2015-09-20,Domingo,9,53.5,3,3
15738,2015-09-20,Domingo,9,41.5,2,2
15739,2015-09-20,Domingo,9,45.25,2,3
15740,2015-09-20,Domingo,9,12.5,1,1
15741,2015-09-20,Domingo,9,61.0,4,4
15742,2015-09-20,Domingo,9,32.25,3,3
15743,2015-09-20,Domingo,9,69.75,4,4
15744,2015-09-20,Domingo,9,12.25,1,1
15745,2015-09-20,Domingo,9,28.5,2,2
15746,2015-09-20,Domingo,9,37.0,2,2
15747,2015-09-20,Domingo,9,25.5,1,1
15748,2015-09-20,Domingo,9,10.5,1,1
15749,2015-09-20,Domingo,9,53.25,3,3
15750,2015-09-20,Domingo,9,16.5,1,1
15751,2015-09-20,Domingo,9,58.5,3,3
15752,2015-09-20,Domingo,9,61.75,4,4
15753,2015-09-20,Domingo,9,32.75,2,2
15754,2015-09-20,Domingo,9,47.45,3,3
15755,2015-09-20,Domingo,9,39.25,2,2
15756,2015-09-20,Domingo,9,37.25,2,2
15757,2015-09-20,Domingo,9,9.75,1,1
15758,2015-09-20,Domingo,9,41.25,2,2
15759,2015-09-20,Domingo,9,16.0,1,1
15760,2015-09-20,Domingo,9,20.75,1,1
15761,2015-09-20,Domingo,9,33.25,2,2
15762,2015-09-20,Domingo,9,20.75,1,1
15763,2015-09-20,Domingo,9,48.75,3,3
15764,2015-09-20,Domingo,9,27.5,2,2
15765,2015-09-20,Domingo,9,20.75,1,1
15766,2015-09-20,Domingo,9,76.2,4,4
15767,2015-09-20,Domingo,9,33.0,2,2
15768,2015-09-20,Domingo,9,20.75,1,1
15769,2015-09-20,Domingo,9,10.5,1,1
15770,2015-09-21,Lunes,9,20.75,1,1
15771,2015-09-21,Lunes,9,33.25,2,2
15772,2015-09-21,Lunes,9,12.5,1,1
15773,2015-09-21,Lunes,9,16.0,1,1
15774,2015-09-21,Lunes,9,29.25,2,2
15775,2015-09-21,Lunes,9,35.25,2,2
15776,2015-09-21,Lunes,9,26.25,2,2
15777,2015-09-21,Lunes,9,57.65,3,4
15778,2015-09-21,Lunes,9,205.45,11,13
15779,2015-09-21,Lunes,9,57.5,4,4
15780,2015-09-21,Lunes,9,33.25,2,2
15781,2015-09-21,Lunes,9,49.25,3,3
15782,2015-09-21,Lunes,9,62.0,4,4
15783,2015-09-21,Lunes,9,16.25,1,1
15784,2015-09-21,Lunes,9,16.75,1,1
15785,2015-09-21,Lunes,9,14.75,1,1
15786,2015-09-21,Lunes,9,20.25,1,1
15787,2015-09-21,Lunes,9,16.75,1,1
15788,2015-09-21,Lunes,9,29.0,2,2
15789,2015-09-21,Lunes,9,71.45,4,4
15790,2015-09-21,Lunes,9,30.75,2,2
15791,2015-09-21,Lunes,9,63.45,4,4
15792,2015-09-21,Lunes,9,36.75,2,2
15793,2015-09-21,Lunes,9,32.75,2,2
15794,2015-09-21,Lunes,9,16.5,1,1
15795,2015-09-21,Lunes,9,41.5,2,2
15796,2015-09-21,Lunes,9,33.25,2,2
15797,2015-09-21,Lunes,9,60.75,3,4
15798,2015-09-21,Lunes,9,12.75,1,1
15799,2015-09-21,Lunes,9,20.75,1,1
15800,2015-09-21,Lunes,9,27.75,2,2
15801,2015-09-21,Lunes,9,51.5,3,3
15802,2015-09-21,Lunes,9,36.75,2,2
15803,2015-09-21,Lunes,9,48.75,3,3
15804,2015-09-21,Lunes,9,20.25,1,1
15805,2015-09-21,Lunes,9,50.0,3,3
15806,2015-09-21,Lunes,9,36.75,2,2
15807,2015-09-21,Lunes,9,27.0,2,2
15808,2015-09-21,Lunes,9,17.95,1,1
15809,2015-09-21,Lunes,9,16.0,1,1
15810,2015-09-21,Lunes,9,35.75,2,2
15811,2015-09-21,Lunes,9,20.5,1,1
15812,2015-09-21,Lunes,9,32.0,2,2
15813,2015-09-21,Lunes,9,46.5,3,3
15814,2015-09-21,Lunes,9,49.5,3,3
15815,2015-09-21,Lunes,9,12.0,1,1
15816,2015-09-21,Lunes,9,16.0,1,1
15817,2015-09-21,Lunes,9,57.75,4,4
15818,2015-09-21,Lunes,9,63.75,3,4
15819,2015-09-21,Lunes,9,61.75,3,3
15820,2015-09-21,Lunes,9,60.5,4,4
15821,2015-09-21,Lunes,9,12.0,1,1
15822,2015-09-21,Lunes,9,48.75,3,3
15823,2015-09-21,Lunes,9,31.75,2,2
15824,2015-09-21,Lunes,9,27.5,2,2
15825,2015-09-21,Lunes,9,18.5,1,1
15826,2015-09-21,Lunes,9,31.5,2,2
15827,2015-09-22,Martes,9,34.5,2,2
15828,2015-09-22,Martes,9,70.0,4,4
15829,2015-09-22,Martes,9,16.0,1,1
15830,2015-09-22,Martes,9,20.75,1,1
15831,2015-09-22,Martes,9,20.25,1,1
15832,2015-09-22,Martes,9,59.25,4,4
15833,2015-09-22,Martes,9,91.5,5,5
15834,2015-09-22,Martes,9,56.75,3,3
15835,2015-09-22,Martes,9,49.0,3,3
15836,2015-09-22,Martes,9,11.0,1,1
15837,2015-09-22,Martes,9,50.75,4,4
15838,2015-09-22,Martes,9,16.75,1,1
15839,2015-09-22,Martes,9,15.25,1,1
15840,2015-09-22,Martes,9,233.5,12,15
15841,2015-09-22,Martes,9,52.5,3,3
15842,2015-09-22,Martes,9,12.0,1,1
15843,2015-09-22,Martes,9,16.75,1,1
15844,2015-09-22,Martes,9,20.75,1,1
15845,2015-09-22,Martes,9,32.75,2,2
15846,2015-09-22,Martes,9,20.5,1,1
15847,2015-09-22,Martes,9,27.0,2,2
15848,2015-09-22,Martes,9,70.25,3,4
15849,2015-09-22,Martes,9,45.75,3,3
15850,2015-09-22,Martes,9,20.5,1,1
15851,2015-09-22,Martes,9,28.5,2,2
15852,2015-09-22,Martes,9,28.25,2,2
15853,2015-09-22,Martes,9,32.75,2,2
15854,2015-09-22,Martes,9,65.25,4,4
15855,2015-09-22,Martes,9,33.0,2,2
15856,2015-09-22,Martes,9,29.5,2,2
15857,2015-09-22,Martes,9,29.0,2,2
15858,2015-09-22,Martes,9,12.75,1,1
15859,2015-09-22,Martes,9,62.45,4,4
15860,2015-09-22,Martes,9,12.5,1,1
15861,2015-09-22,Martes,9,32.5,2,2
15862,2015-09-22,Martes,9,53.25,3,3
15863,2015-09-22,Martes,9,73.75,4,4
15864,2015-09-22,Martes,9,36.75,2,2
15865,2015-09-22,Martes,9,17.5,1,1
15866,2015-09-22,Martes,9,20.75,1,1
15867,2015-09-22,Martes,9,37.0,2,2
15868,2015-09-22,Martes,9,20.75,1,1
15869,2015-09-22,Martes,9,68.25,4,4
15870,2015-09-22,Martes,9,12.25,1,1
15871,2015-09-22,Martes,9,29.5,2,2
15872,2015-09-22,Martes,9,28.75,2,2
15873,2015-09-22,Martes,9,32.25,2,2
15874,2015-09-22,Martes,9,91.95,4,4
15875,2015-09-22,Martes,9,12.5,1,1
15876,2015-09-22,Martes,9,57.5,3,3
15877,2015-09-22,Martes,9,16.5,1,1
15878,2015-09-22,Martes,9,10.5,1,1
15879,2015-09-22,Martes,9,57.0,3,3
15880,2015-09-22,Martes,9,63.25,4,4
15881,2015-09-23,Miércoles,9,69.75,3,4
15882,2015-09-23,Miércoles,9,16.75,1,1
15883,2015-09-23,Miércoles,9,10.5,1,1
15884,2015-09-23,Miércoles,9,12.0,1,1
15885,2015-09-23,Miércoles,9,16.5,1,1
15886,2015-09-23,Miércoles,9,61.75,4,4
15887,2015-09-23,Miércoles,9,20.75,1,1
15888,2015-09-23,Miércoles,9,13.25,1,1
15889,2015-09-23,Miércoles,9,24.0,2,2
15890,2015-09-23,Miércoles,9,52.25,4,4
15891,2015-09-23,Miércoles,9,20.25,1,1
15892,2015-09-23,Miércoles,9,20.75,1,1
15893,2015-09-23,Miércoles,9,59.2,4,4
15894,2015-09-23,Miércoles,9,24.75,2,2
15895,2015-09-23,Miércoles,9,16.5,1,1
15896,2015-09-23,Miércoles,9,49.5,3,3
15897,2015-09-23,Miércoles,9,16.5,1,1
15898,2015-09-23,Miércoles,9,169.5,8,11
15899,2015-09-23,Miércoles,9,11.0,1,1
15900,2015-09-23,Miércoles,9,32.25,2,2
15901,2015-09-23,Miércoles,9,61.0,4,4
15902,2015-09-23,Miércoles,9,24.0,2,2
15903,2015-09-23,Miércoles,9,44.0,3,3
15904,2015-09-23,Miércoles,9,36.25,2,2
15905,2015-09-23,Miércoles,9,36.5,2,2
15906,2015-09-23,Miércoles,9,33.5,2,2
15907,2015-09-23,Miércoles,9,53.25,3,3
15908,2015-09-23,Miércoles,9,53.5,3,3
15909,2015-09-23,Miércoles,9,68.25,4,4
15910,2015-09-23,Miércoles,9,12.0,1,1
15911,2015-09-23,Miércoles,9,56.7,2,2
15912,2015-09-23,Miércoles,9,24.5,2,2
15913,2015-09-23,Miércoles,9,16.0,1,1
15914,2015-09-23,Miércoles,9,74.0,4,4
15915,2015-09-23,Miércoles,9,37.5,2,2
15916,2015-09-23,Miércoles,9,20.75,1,1
15917,2015-09-23,Miércoles,9,11.0,1,1
15918,2015-09-23,Miércoles,9,32.75,2,2
15919,2015-09-23,Miércoles,9,59.75,4,4
15920,2015-09-23,Miércoles,9,59.0,4,4
15921,2015-09-23,Miércoles,9,16.0,1,1
15922,2015-09-23,Miércoles,9,16.0,1,1
15923,2015-09-23,Miércoles,9,16.0,1,1
15924,2015-09-23,Miércoles,9,65.75,4,4
15925,2015-09-23,Miércoles,9,33.25,2,2
15926,2015-09-23,Miércoles,9,20.75,1,1
15927,2015-09-23,Miércoles,9,40.5,3,3
15928,2015-09-23,Miércoles,9,70.75,4,4
15929,2015-09-23,Miércoles,9,55.9,3,3
15930,2015-09-23,Miércoles,9,16.0,1,1
15931,2015-09-23,Miércoles,9,20.75,1,1
15932,2015-09-23,Miércoles,9,20.5,1,1
15933,2015-09-23,Miércoles,9,16.5,1,1
15934,2015-09-23,Miércoles,9,20.75,1,1
15935,2015-09-23,Miércoles,9,18.5,1,1
15936,2015-09-23,Miércoles,9,9.75,1,1
15937,2015-09-23,Miércoles,9,34.45,2,2
15938,2015-09-23,Miércoles,9,36.75,2,2
15939,2015-09-23,Miércoles,9,65.5,4,4
15940,2015-09-23,Miércoles,9,36.75,2,2
15941,2015-09-26,Sábado,9,20.25,1,1
15942,2015-09-26,Sábado,9,16.0,1,1
15943,2015-09-26,Sábado,9,17.95,1,1
15944,2015-09-26,Sábado,9,243.5,14,15
15945,2015-09-26,Sábado,9,45.5,3,3
15946,2015-09-26,Sábado,9,12.0,1,1
15947,2015-09-26,Sábado,9,20.75,1,1
15948,2015-09-26,Sábado,9,32.5,2,2
15949,2015-09-26,Sábado,9,20.75,1,1
15950,2015-09-26,Sábado,9,10.5,1,1
15951,2015-09-26,Sábado,9,154.5,9,9
15952,2015-09-26,Sábado,9,37.25,2,2
15953,2015-09-26,Sábado,9,20.75,1,1
15954,2015-09-26,Sábado,9,41.5,2,2
15955,2015-09-26,Sábado,9,31.25,2,2
15956,2015-09-26,Sábado,9,28.5,2,2
15957,2015-09-26,Sábado,9,29.95,2,2
15958,2015-09-26,Sábado,9,27.25,2,2
15959,2015-09-26,Sábado,9,66.5,4,4
15960,2015-09-26,Sábado,9,54.0,3,3
15961,2015-09-26,Sábado,9,29.95,2,2
15962,2015-09-26,Sábado,9,37.25,2,2
15963,2015-09-26,Sábado,9,29.25,2,2
15964,2015-09-26,Sábado,9,16.75,1,1
15965,2015-09-26,Sábado,9,72.5,3,4
15966,2015-09-26,Sábado,9,12.5,1,1
15967,2015-09-26,Sábado,9,31.5,2,2
15968,2015-09-26,Sábado,9,50.75,3,3
15969,2015-09-26,Sábado,9,37.0,2,2
15970,2015-09-26,Sábado,9,36.5,3,3
15971,2015-09-26,Sábado,9,37.5,2,2
15972,2015-09-26,Sábado,9,37.5,2,2
15973,2015-09-26,Sábado,9,24.25,2,2
15974,2015-09-26,Sábado,9,24.0,2,2
15975,2015-09-26,Sábado,9,12.75,1,1
15976,2015-09-26,Sábado,9,69.0,4,4
15977,2015-09-26,Sábado,9,9.75,1,1
15978,2015-09-26,Sábado,9,50.5,3,3
15979,2015-09-26,Sábado,9,20.25,1,1
15980,2015-09-26,Sábado,9,43.25,3,3
15981,2015-09-26,Sábado,9,44.5,3,3
15982,2015-09-26,Sábado,9,41.0,2,2
15983,2015-09-26,Sábado,9,55.25,4,4
15984,2015-09-26,Sábado,9,36.75,3,3
15985,2015-09-26,Sábado,9,38.0,2,2
15986,2015-09-26,Sábado,9,28.75,2,2
15987,2015-09-26,Sábado,9,41.5,2,2
15988,2015-09-26,Sábado,9,32.75,2,2
15989,2015-09-26,Sábado,9,28.0,2,2
15990,2015-09-26,Sábado,9,41.25,2,2
15991,2015-09-26,Sábado,9,54.0,3,3
15992,2015-09-26,Sábado,9,32.25,2,2
15993,2015-09-26,Sábado,9,26.5,2,2
15994,2015-09-26,Sábado,9,20.75,1,1
15995,2015-09-26,Sábado,9,65.25,4,4
15996,2015-09-26,Sábado,9,46.5,4,4
15997,2015-09-27,Domingo,9,20.75,1,1
15998,2015-09-27,Domingo,9,12.0,1,1
15999,2015-09-27,Domingo,9,15.25,1,1
16000,2015-09-27,Domingo,9,62.5,3,3
16001,2015-09-27,Domingo,9,141.75,8,8
16002,2015-09-27,Domingo,9,75.0,3,4
16003,2015-09-27,Domingo,9,12.0,1,1
16004,2015-09-27,Domingo,9,20.25,1,1
16005,2015-09-27,Domingo,9,12.0,1,1
16006,2015-09-27,Domingo,9,70.75,4,4
16007,2015-09-27,Domingo,9,49.25,3,3
16008,2015-09-27,Domingo,9,20.75,1,1
16009,2015-09-27,Domingo,9,61.25,4,4
16010,2015-09-27,Domingo,9,20.75,1,1
16011,2015-09-27,Domingo,9,33.0,2,2
16012,2015-09-27,Domingo,9,20.25,1,1
16013,2015-09-27,Domingo,9,16.5,1,1
16014,2015-09-27,Domingo,9,16.5,1,1
16015,2015-09-27,Domingo,9,41.75,3,3
16016,2015-09-27,Domingo,9,67.4,4,4
16017,2015-09-27,Domingo,9,41.5,2,2
16018,2015-09-27,Domingo,9,54.0,3,3
16019,2015-09-27,Domingo,9,16.0,1,1
16020,2015-09-27,Domingo,9,20.75,1,1
16021,2015-09-27,Domingo,9,33.5,2,2
16022,2015-09-27,Domingo,9,53.25,3,3
16023,2015-09-27,Domingo,9,28.75,2,2
16024,2015-09-27,Domingo,9,20.75,1,1
16025,2015-09-27,Domingo,9,37.5,2,2
16026,2015-09-27,Domingo,9,23.0,2,2
16027,2015-09-27,Domingo,9,69.5,4,4
16028,2015-09-27,Domingo,9,53.0,3,3
16029,2015-09-27,Domingo,9,47.5,3,3
16030,2015-09-27,Domingo,9,45.25,3,3
16031,2015-09-27,Domingo,9,30.0,2,2
16032,2015-09-27,Domingo,9,20.75,1,1
16033,2015-09-27,Domingo,9,10.5,1,1
16034,2015-09-27,Domingo,9,36.75,2,2
16035,2015-09-27,Domingo,9,16.5,1,1
16036,2015-09-27,Domingo,9,37.5,2,2
16037,2015-09-27,Domingo,9,33.0,2,2
16038,2015-09-27,Domingo,9,64.25,4,4
16039,2015-09-27,Domingo,9,29.25,2,2
16040,2015-09-27,Domingo,9,16.75,1,1
16041,2015-09-27,Domingo,9,37.25,2,2
16042,2015-09-27,Domingo,9,39.0,3,3
16043,2015-09-27,Domingo,9,64.65,4,4
16044,2015-09-27,Domingo,9,39.25,2,2
